"","tl","delta","prob_R0_above1"
"1050",14,-25,0.00835073068893528
"1051",14,-24,0.00533807829181495
"1052",14,-23,0.0107361963190184
"1053",14,-22,0.0140664961636829
"1054",14,-21,0.0153846153846154
"1055",14,-20,0.0339157245632066
"1056",14,-19,0.0274881516587678
"1057",14,-18,0.0356275303643725
"1058",14,-17,0.0422866092404072
"1059",14,-16,0.0629420084865629
"1060",14,-15,0.0691661279896574
"1061",14,-14,0.0894607843137255
"1062",14,-13,0.0923512747875354
"1063",14,-12,0.136158192090395
"1064",14,-11,0.146085997794928
"1065",14,-10,0.209005002779322
"1066",14,-9,0.247551686615887
"1067",14,-8,0.272254034357106
"1068",14,-7,0.311555338859093
"1069",14,-6,0.326930772308924
"1070",14,-5,0.338768115942029
"1071",14,-4,0.346233443708609
"1072",14,-3,0.358382274426054
"1073",14,-2,0.385996248995267
"1074",14,-1,0.445898778359511
"1075",14,0,0.487245413307377
"1076",14,1,0.671761639783053
"1077",14,2,0.791322901849218
"1078",14,3,0.880520062766196
"1079",14,4,0.920127795527157
"1080",14,5,0.952101220063263
"1081",14,6,0.963676389653275
"1082",14,7,0.972648432288192
"1083",14,8,0.984126984126984
"1084",14,9,0.988831615120275
"1085",14,10,0.995029821073559
"1086",14,11,0.993576017130621
"1087",14,12,0.995321637426901
"1088",14,13,0.997442455242967
"1089",14,14,0.995945945945946
"1090",14,15,1
"1091",14,16,0.998432601880878
"1092",14,17,1
"1093",14,18,1
"1094",14,19,1
"1095",14,20,1
"1096",14,21,1
"1097",14,22,1
"1098",14,23,1
"1099",14,24,1
"1100",14,25,1
"1101",14,26,1
"1102",14,27,1
"1103",14,28,1
"1104",14,29,1
"1105",14,30,1
"1106",14,31,1
"1107",14,32,1
"1108",14,33,1
"1109",14,34,1
"1110",14,35,1
"1111",14,36,1
"1112",14,37,1
"1113",14,38,1
"1114",14,39,1
"1115",14,40,1
"1116",14,41,1
"1117",14,42,1
"1118",14,43,1
"1119",14,44,1
"1120",14,45,1
"1121",14,46,1
"1122",14,47,1
"1123",14,48,1
"1124",14,49,1
"1125",14,50,1
"1126",14,51,1
"1127",14,52,1
"1128",14,53,1
"1129",14,56,1
"1130",14,57,1
"1131",14,60,1
"1132",14,62,1
"1133",14,64,1
"1134",15,-53,0
"1135",15,-51,0
"1136",15,-49,0
"1137",15,-48,0
"1138",15,-47,0
"1139",15,-46,0
"1140",15,-45,0
"1141",15,-44,0
"1142",15,-43,0
"1143",15,-42,0
"1144",15,-41,0
"1145",15,-40,0.0238095238095238
"1146",15,-39,0
"1147",15,-38,0
"1148",15,-37,0
"1149",15,-36,0
"1150",15,-35,0
"1151",15,-34,0
"1152",15,-33,0
"1153",15,-32,0
"1154",15,-31,0
"1155",15,-30,0
"1156",15,-29,0
"1157",15,-28,0
"1158",15,-27,0.00259067357512953
"1159",15,-26,0.00223214285714286
"1160",15,-25,0.00759013282732448
"1161",15,-24,0.00634920634920635
"1162",15,-23,0.00149925037481259
"1163",15,-22,0.0167958656330749
"1164",15,-21,0.0251046025104603
"1165",15,-20,0.0208530805687204
"1166",15,-19,0.0256849315068493
"1167",15,-18,0.0357142857142857
"1168",15,-17,0.0445103857566766
"1169",15,-16,0.0517120894479385
"1170",15,-15,0.065231158961368
"1171",15,-14,0.0948948948948949
"1172",15,-13,0.100179964007199
"1173",15,-12,0.125642490005711
"1174",15,-11,0.165895953757225
"1175",15,-10,0.181242807825086
"1176",15,-9,0.225398570643211
"1177",15,-8,0.270594965675057
"1178",15,-7,0.28709990300679
"1179",15,-6,0.321368948247078
"1180",15,-5,0.330632595824244
"1181",15,-4,0.329580988117573
"1182",15,-3,0.334553341466721
"1183",15,-2,0.380083514887436
"1184",15,-1,0.440432506482705
"1185",15,0,0.484851839551275
"1186",15,1,0.682998819362456
"1187",15,2,0.804270462633452
"1188",15,3,0.877592888078414
"1189",15,4,0.93531082360366
"1190",15,5,0.955179704016913
"1191",15,6,0.967511013215859
"1192",15,7,0.984469952734639
"1193",15,8,0.982717989002357
"1194",15,9,0.990265486725664
"1195",15,10,0.988153998025666
"1196",15,11,0.990825688073395
"1197",15,12,0.996420047732697
"1198",15,13,0.996350364963504
"1199",15,14,1
"1200",15,15,1
"1201",15,16,1
"1202",15,17,1
"1203",15,18,1
"1204",15,19,1
"1205",15,20,1
"1206",15,21,1
"1207",15,22,1
"1208",15,23,1
"1209",15,24,1
"1210",15,25,1
"1211",15,26,1
"1212",15,27,1
"1213",15,28,1
"1214",15,29,1
"1215",15,30,1
"1216",15,31,1
"1217",15,32,1
"1218",15,33,1
"1219",15,34,1
"1220",15,35,1
"1221",15,36,1
"1222",15,37,1
"1223",15,38,1
"1224",15,39,1
"1225",15,40,1
"1226",15,41,1
"1227",15,42,1
"1228",15,43,1
"1229",15,44,1
"1230",15,45,1
"1231",15,46,1
"1232",15,47,1
"1233",15,48,1
"1234",15,49,1
"1235",15,50,1
"1236",15,51,1
"1237",15,52,1
"1238",15,53,1
"1239",15,54,1
"1240",15,55,1
"1241",15,56,1
"1242",15,57,1
"1243",15,59,1
"1244",15,60,1
"1245",15,65,1
"1246",16,-56,0
"1247",16,-55,0
"1248",16,-54,0
"1249",16,-53,0
"1250",16,-50,0
"1251",16,-49,0
"1252",16,-48,0
"1253",16,-47,0
"1254",16,-46,0
"1255",16,-45,0
"1256",16,-44,0
"1257",16,-43,0
"1258",16,-42,0
"1259",16,-41,0
"1260",16,-40,0
"1261",16,-39,0
"1262",16,-38,0
"1263",16,-37,0
"1264",16,-36,0
"1265",16,-35,0
"1266",16,-34,0
"1267",16,-33,0
"1268",16,-32,0
"1269",16,-31,0
"1270",16,-30,0
"1271",16,-29,0.0034965034965035
"1272",16,-28,0.00615384615384615
"1273",16,-27,0.0025
"1274",16,-26,0.00801603206412826
"1275",16,-25,0.00185528756957328
"1276",16,-24,0.00619195046439629
"1277",16,-23,0.0131061598951507
"1278",16,-22,0.015625
"1279",16,-21,0.0124095139607032
"1280",16,-20,0.0205078125
"1281",16,-19,0.027124773960217
"1282",16,-18,0.0274294670846395
"1283",16,-17,0.0392296718972896
"1284",16,-16,0.0476505625413633
"1285",16,-15,0.0662650602409639
"1286",16,-14,0.0754364089775561
"1287",16,-13,0.0970103721781574
"1288",16,-12,0.12448132780083
"1289",16,-11,0.160633484162896
"1290",16,-10,0.184167124793843
"1291",16,-9,0.225620311598384
"1292",16,-8,0.263652378156195
"1293",16,-7,0.306047966631908
"1294",16,-6,0.311042674879014
"1295",16,-5,0.3184375
"1296",16,-4,0.310483870967742
"1297",16,-3,0.319833564493759
"1298",16,-2,0.367126250337929
"1299",16,-1,0.434873844616538
"1300",16,0,0.483123808113162
"1301",16,1,0.692822384428224
"1302",16,2,0.814090845169456
"1303",16,3,0.887985546522132
"1304",16,4,0.934754521963824
"1305",16,5,0.964813205907906
"1306",16,6,0.973238667394866
"1307",16,7,0.984993178717599
"1308",16,8,0.981540930979133
"1309",16,9,0.989150090415913
"1310",16,10,0.992871690427699
"1311",16,11,0.993303571428571
"1312",16,12,1
"1313",16,13,0.99740932642487
"1314",16,14,1
"1315",16,15,1
"1316",16,16,1
"1317",16,17,1
"1318",16,18,1
"1319",16,19,1
"1320",16,20,1
"1321",16,21,1
"1322",16,22,1
"1323",16,23,1
"1324",16,24,1
"1325",16,25,1
"1326",16,26,1
"1327",16,27,1
"1328",16,28,1
"1329",16,29,1
"1330",16,30,1
"1331",16,31,1
"1332",16,32,1
"1333",16,33,1
"1334",16,34,1
"1335",16,35,1
"1336",16,36,1
"1337",16,37,1
"1338",16,38,1
"1339",16,39,1
"1340",16,40,1
"1341",16,41,1
"1342",16,42,1
"1343",16,43,1
"1344",16,44,1
"1345",16,45,1
"1346",16,46,1
"1347",16,47,1
"1348",16,48,1
"1349",16,49,1
"1350",16,50,1
"1351",16,51,1
"1352",16,52,1
"1353",16,53,1
"1354",16,54,1
"1355",16,55,1
"1356",16,56,1
"1357",16,57,1
"1358",16,58,1
"1359",16,59,1
"1360",16,60,1
"1361",16,61,1
"1362",16,63,1
"1363",16,65,1
"1364",16,68,1
"1365",16,72,1
"1366",17,-56,0
"1367",17,-53,0
"1368",17,-52,0
"1369",17,-51,0
"1370",17,-50,0
"1371",17,-48,0
"1372",17,-47,0
"1373",17,-46,0
"1374",17,-45,0
"1375",17,-44,0
"1376",17,-43,0
"1377",17,-42,0
"1378",17,-41,0
"1379",17,-40,0
"1380",17,-39,0
"1381",17,-38,0
"1382",17,-37,0
"1383",17,-36,0
"1384",17,-35,0
"1385",17,-34,0
"1386",17,-33,0
"1387",17,-32,0
"1388",17,-31,0
"1389",17,-30,0
"1390",17,-29,0.00305810397553517
"1391",17,-28,0.0026525198938992
"1392",17,-27,0
"1393",17,-26,0.00394477317554241
"1394",17,-25,0.0062402496099844
"1395",17,-24,0.00727802037845706
"1396",17,-23,0.0160692212608158
"1397",17,-22,0.0155038759689922
"1398",17,-21,0.0160481444332999
"1399",17,-20,0.0249537892791128
"1400",17,-19,0.0273972602739726
"1401",17,-18,0.0246815286624204
"1402",17,-17,0.0344580043072505
"1403",17,-16,0.0425675675675676
"1404",17,-15,0.0576553491351698
"1405",17,-14,0.084017687934302
"1406",17,-13,0.103880597014925
"1407",17,-12,0.101789019123998
"1408",17,-11,0.148936170212766
"1409",17,-10,0.184883720930233
"1410",17,-9,0.212484993997599
"1411",17,-8,0.253472222222222
"1412",17,-7,0.293419633225458
"1413",17,-6,0.32320071524363
"1414",17,-5,0.307666995722277
"1415",17,-4,0.309777967549103
"1416",17,-3,0.303202550949674
"1417",17,-2,0.359933345676727
"1418",17,-1,0.42662526294701
"1419",17,0,0.480510011404214
"1420",17,1,0.696974374807039
"1421",17,2,0.821905868680999
"1422",17,3,0.902185913005078
"1423",17,4,0.936512950094757
"1424",17,5,0.959901800327332
"1425",17,6,0.975350140056022
"1426",17,7,0.980177717019822
"1427",17,8,0.988636363636364
"1428",17,9,0.991428571428571
"1429",17,10,0.995798319327731
"1430",17,11,0.997703788748565
"1431",17,12,0.998661311914324
"1432",17,13,0.997549019607843
"1433",17,14,0.998556998556999
"1434",17,15,1
"1435",17,16,1
"1436",17,17,1
"1437",17,18,1
"1438",17,19,1
"1439",17,20,1
"1440",17,21,1
"1441",17,22,1
"1442",17,23,1
"1443",17,24,1
"1444",17,25,1
"1445",17,26,1
"1446",17,27,1
"1447",17,28,1
"1448",17,29,1
"1449",17,30,1
"1450",17,31,1
"1451",17,32,1
"1452",17,33,1
"1453",17,34,1
"1454",17,35,1
"1455",17,36,1
"1456",17,37,1
"1457",17,38,1
"1458",17,39,1
"1459",17,40,1
"1460",17,41,1
"1461",17,42,1
"1462",17,43,1
"1463",17,44,1
"1464",17,45,1
"1465",17,46,1
"1466",17,47,1
"1467",17,48,1
"1468",17,49,1
"1469",17,50,1
"1470",17,51,1
"1471",17,52,1
"1472",17,53,1
"1473",17,54,1
"1474",17,55,1
"1475",17,56,1
"1476",17,57,1
"1477",17,58,1
"1478",17,59,1
"1479",17,60,1
"1480",17,61,1
"1481",17,62,1
"1482",17,63,1
"1483",17,64,1
"1484",17,65,1
"1485",17,66,1
"1486",17,69,1
"1487",17,71,1
"1488",17,72,1
"1489",17,73,1
"1490",18,-58,0
"1491",18,-56,0
"1492",18,-53,0
"1493",18,-52,0
"1494",18,-51,0
"1495",18,-50,0
"1496",18,-49,0
"1497",18,-48,0
"1498",18,-47,0
"1499",18,-46,0
"1500",18,-45,0
"1501",18,-44,0
"1502",18,-43,0
"1503",18,-42,0
"1504",18,-41,0
"1505",18,-40,0
"1506",18,-39,0
"1507",18,-38,0
"1508",18,-37,0
"1509",18,-36,0
"1510",18,-35,0
"1511",18,-34,0
"1512",18,-33,0
"1513",18,-32,0
"1514",18,-31,0
"1515",18,-30,0
"1516",18,-29,0
"1517",18,-28,0.00483091787439614
"1518",18,-27,0.00851063829787234
"1519",18,-26,0.00899280575539568
"1520",18,-25,0.00461538461538462
"1521",18,-24,0.00405405405405405
"1522",18,-23,0.0114068441064639
"1523",18,-22,0.00759219088937093
"1524",18,-21,0.0102564102564103
"1525",18,-20,0.0205303678357571
"1526",18,-19,0.0213270142180095
"1527",18,-18,0.0196649672250546
"1528",18,-17,0.0392156862745098
"1529",18,-16,0.0474598930481283
"1530",18,-15,0.0502645502645503
"1531",18,-14,0.0718336483931947
"1532",18,-13,0.0971805638872226
"1533",18,-12,0.11375
"1534",18,-11,0.136083743842365
"1535",18,-10,0.187979539641944
"1536",18,-9,0.209637046307885
"1537",18,-8,0.267825044937088
"1538",18,-7,0.293515358361775
"1539",18,-6,0.292924740874268
"1540",18,-5,0.294824707846411
"1541",18,-4,0.289545359312801
"1542",18,-3,0.307027486540096
"1543",18,-2,0.343607412235776
"1544",18,-1,0.426808663150888
"1545",18,0,0.476495846693293
"1546",18,1,0.701134830569002
"1547",18,2,0.83392539964476
"1548",18,3,0.902708803611738
"1549",18,4,0.953554502369668
"1550",18,5,0.97172236503856
"1551",18,6,0.974921630094044
"1552",18,7,0.983989326217478
"1553",18,8,0.987519500780031
"1554",18,9,0.993607305936073
"1555",18,10,0.993562231759657
"1556",18,11,0.995310668229777
"1557",18,12,0.99880810488677
"1558",18,13,1
"1559",18,14,1
"1560",18,15,0.998569384835479
"1561",18,16,1
"1562",18,17,0.998470948012232
"1563",18,18,1
"1564",18,19,1
"1565",18,20,1
"1566",18,21,1
"1567",18,22,1
"1568",18,23,1
"1569",18,24,1
"1570",18,25,1
"1571",18,26,1
"1572",18,27,1
"1573",18,28,1
"1574",18,29,1
"1575",18,30,1
"1576",18,31,1
"1577",18,32,1
"1578",18,33,1
"1579",18,34,1
"1580",18,35,1
"1581",18,36,1
"1582",18,37,1
"1583",18,38,1
"1584",18,39,1
"1585",18,40,1
"1586",18,41,1
"1587",18,42,1
"1588",18,43,1
"1589",18,44,1
"1590",18,45,1
"1591",18,46,1
"1592",18,47,1
"1593",18,48,1
"1594",18,49,1
"1595",18,50,1
"1596",18,51,1
"1597",18,52,1
"1598",18,53,1
"1599",18,54,1
"1600",18,55,1
"1601",18,56,1
"1602",18,57,1
"1603",18,58,1
"1604",18,59,1
"1605",18,60,1
"1606",18,61,1
"1607",18,62,1
"1608",18,63,1
"1609",18,64,1
"1610",18,65,1
"1611",18,66,1
"1612",18,67,1
"1613",18,68,1
"1614",18,69,1
"1615",18,71,1
"1616",18,72,1
"1617",18,73,1
"1618",18,74,1
"1619",18,78,1
"1620",18,81,1
"1621",18,82,1
"1622",19,-57,0
"1623",19,-55,0
"1624",19,-54,0
"1625",19,-53,0
"1626",19,-52,0
"1627",19,-50,0
"1628",19,-49,0
"1629",19,-48,0
"1630",19,-47,0
"1631",19,-46,0
"1632",19,-45,0
"1633",19,-44,0.0714285714285714
"1634",19,-43,0
"1635",19,-42,0
"1636",19,-41,0
"1637",19,-40,0
"1638",19,-39,0
"1639",19,-38,0
"1640",19,-37,0
"1641",19,-36,0
"1642",19,-35,0
"1643",19,-34,0
"1644",19,-33,0
"1645",19,-32,0
"1646",19,-31,0
"1647",19,-30,0.00338983050847458
"1648",19,-29,0
"1649",19,-28,0
"1650",19,-27,0
"1651",19,-26,0.00169491525423729
"1652",19,-25,0.00147492625368732
"1653",19,-24,0.00392670157068063
"1654",19,-23,0.00115074798619102
"1655",19,-22,0.00872410032715376
"1656",19,-21,0.0143266475644699
"1657",19,-20,0.0166083916083916
"1658",19,-19,0.022239263803681
"1659",19,-18,0.0246343341031563
"1660",19,-17,0.0384336475707034
"1661",19,-16,0.0488126649076517
"1662",19,-15,0.051436205744823
"1663",19,-14,0.0732165206508135
"1664",19,-13,0.0712945590994371
"1665",19,-12,0.131377551020408
"1666",19,-11,0.146309601567603
"1667",19,-10,0.172808132147395
"1668",19,-9,0.22264631043257
"1669",19,-8,0.234529702970297
"1670",19,-7,0.261095100864553
"1671",19,-6,0.280356305672761
"1672",19,-5,0.302387267904509
"1673",19,-4,0.280818965517241
"1674",19,-3,0.294018058690745
"1675",19,-2,0.341795781220833
"1676",19,-1,0.418621436304583
"1677",19,0,0.474334942724605
"1678",19,1,0.707935994827865
"1679",19,2,0.836033603360336
"1680",19,3,0.906853725850966
"1681",19,4,0.958488228004957
"1682",19,5,0.969979716024341
"1683",19,6,0.981837606837607
"1684",19,7,0.988118811881188
"1685",19,8,0.991386061080658
"1686",19,9,0.993636363636364
"1687",19,10,0.992561105207226
"1688",19,11,0.997621878715815
"1689",19,12,0.998721227621483
"1690",19,13,1
"1691",19,14,0.998648648648649
"1692",19,15,0.998502994011976
"1693",19,16,1
"1694",19,17,1
"1695",19,18,1
"1696",19,19,1
"1697",19,20,1
"1698",19,21,1
"1699",19,22,1
"1700",19,23,1
"1701",19,24,1
"1702",19,25,1
"1703",19,26,1
"1704",19,27,1
"1705",19,28,1
"1706",19,29,1
"1707",19,30,1
"1708",19,31,1
"1709",19,32,1
"1710",19,33,1
"1711",19,34,1
"1712",19,35,1
"1713",19,36,1
"1714",19,37,1
"1715",19,38,1
"1716",19,39,1
"1717",19,40,1
"1718",19,41,1
"1719",19,42,1
"1720",19,43,1
"1721",19,44,1
"1722",19,45,1
"1723",19,46,1
"1724",19,47,1
"1725",19,48,1
"1726",19,49,1
"1727",19,50,1
"1728",19,51,1
"1729",19,52,1
"1730",19,53,1
"1731",19,54,1
"1732",19,55,1
"1733",19,56,1
"1734",19,57,1
"1735",19,58,1
"1736",19,59,1
"1737",19,60,1
"1738",19,61,1
"1739",19,62,1
"1740",19,63,1
"1741",19,64,1
"1742",19,65,1
"1743",19,66,1
"1744",19,67,1
"1745",19,68,1
"1746",19,69,1
"1747",19,70,1
"1748",19,71,1
"1749",19,72,1
"1750",19,73,1
"1751",19,74,1
"1752",19,75,1
"1753",19,76,1
"1754",19,77,1
"1755",19,79,1
"1756",19,82,1
"1757",19,84,1
"1758",19,85,1
"1759",19,89,1
"1760",20,-61,0
"1761",20,-56,0
"1762",20,-53,0
"1763",20,-52,0
"1764",20,-51,0
"1765",20,-50,0
"1766",20,-49,0
"1767",20,-48,0
"1768",20,-47,0
"1769",20,-46,0
"1770",20,-45,0
"1771",20,-44,0
"1772",20,-43,0
"1773",20,-42,0
"1774",20,-41,0.0212765957446809
"1775",20,-40,0
"1776",20,-39,0
"1777",20,-38,0
"1778",20,-37,0
"1779",20,-36,0
"1780",20,-35,0
"1781",20,-34,0
"1782",20,-33,0
"1783",20,-32,0
"1784",20,-31,0
"1785",20,-30,0
"1786",20,-29,0.0025706940874036
"1787",20,-28,0.00409836065573771
"1788",20,-27,0.00374531835205993
